loss,"[0.7030396831887109, 0.6985969709498542, 0.6952648014681679, 0.692780915583883, 0.6907473353828703, 0.6889560100861958, 0.687431453040668, 0.6860674518346787, 0.6848204514810017, 0.6836441115822111, 0.6824802379948752, 0.681299212362085, 0.6800719899790627, 0.6786878791877201, 0.6772954534632819, 0.6757883068067687, 0.6741108432837895, 0.6724279764294624, 0.6706319804276739, 0.6687893547330583, 0.6667292930398668, 0.664567557828767, 0.6623590820602008, 0.660005056304591, 0.6575560531020165, 0.6548828578846795, 0.6522025274378913, 0.6493398774521691, 0.6464103274685996, 0.6433284682035446, 0.640402269916875, 0.6372369945049285, 0.6340409134966987, 0.6308064497794423, 0.6275653041686331, 0.6242121167693819, 0.620798169033868, 0.6174722723237106, 0.6142622904692377, 0.6106786808158671, 0.6072917507163116, 0.6038835113814899, 0.600534510569913, 0.5970059054664203, 0.5937363788272654, 0.5902351274234908, 0.5868730621252741, 0.5831643524340221, 0.5796465156120914, 0.575857597887516, 0.5719918779603073, 0.5682426380046777, 0.5642542498026575, 0.5603752011060714, 0.5564261176969324, 0.5524401787242719, 0.5489975343751056, 0.5456677525809833, 0.5423851123877934, 0.5392370028793811, 0.5362493490214859, 0.5329068714380264, 0.5301327698890652, 0.5275519479598317, 0.5248307798483542, 0.5222069948166609, 0.5196937855120216, 0.5173820542224816, 0.5153242486821754, 0.5127375249192119, 0.510821384734341, 0.508607344265495, 0.5064769242757133, 0.5044495003510798, 0.502898923823876, 0.5011118263910924, 0.49935483855860574, 0.49764693973852053, 0.4962529537134937, 0.4943922522185104, 0.4931400620884129, 0.4915834120155445, 0.49051584138401916, 0.4886084799681391, 0.4881626841372677, 0.4865375257443105, 0.48544634225113054, 0.48433473559096457, 0.483516460478838, 0.48242429516943436, 0.4814212716557085, 0.4806993913570685, 0.47990957654214333, 0.47883923307327286, 0.4782944904001696, 0.4774380994268826, 0.47645022081743393, 0.47589359626706157, 0.4750327244507415, 0.474323911874422, 0.4738800402783922, 0.47314125919182387, 0.4725476352630981, 0.4719251335265913, 0.4712525580983077, 0.4707275004032999, 0.47024740262489234, 0.46984699796086976, 0.4684058416501752, 0.4690835496370814, 0.46772475406128383, 0.4679959633786763, 0.4671843313026641, 0.4672679694063429, 0.4667248436063528, 0.46641007710248233, 0.4661985072094415, 0.4653442573786846, 0.46528971156903676, 0.4648950816225261, 0.46450184503570197, 0.46456771522760393, 0.4636730659114463, 0.4633237348124385, 0.4632282917946577, 0.4626918627774077, 0.46256667499164383, 0.4626584357222808]"
acc,"[0.49, 0.47, 0.47285715, 0.48714286, 0.5042857, 0.52, 0.5285714, 0.52, 0.5485714, 0.5342857, 0.5928571, 0.6, 0.6085714, 0.63, 0.62142855, 0.63714284, 0.6614286, 0.6542857, 0.68857145, 0.6842857, 0.6685714, 0.69, 0.69, 0.6942857, 0.69857144, 0.69714284, 0.69857144, 0.70714283, 0.7, 0.7214286, 0.7128571, 0.70428574, 0.7271429, 0.7185714, 0.7228571, 0.7285714, 0.72571427, 0.73571426, 0.7385714, 0.74, 0.74714285, 0.74285716, 0.7457143, 0.7457143, 0.74714285, 0.75285715, 0.74857146, 0.74857146, 0.75142854, 0.74714285, 0.75142854, 0.74, 0.74, 0.7457143, 0.7442857, 0.75142854, 0.7542857, 0.7542857, 0.75857145, 0.76285714, 0.76, 0.7557143, 0.7557143, 0.7614286, 0.7614286, 0.75714284, 0.76285714, 0.7614286, 0.76285714, 0.76, 0.75857145, 0.7542857, 0.76285714, 0.76, 0.7614286, 0.7614286, 0.76285714, 0.7614286, 0.76714283, 0.7657143, 0.7657143, 0.7614286, 0.76285714, 0.76285714, 0.76285714, 0.76714283, 0.7714286, 0.7714286, 0.76857144, 0.76857144, 0.7714286, 0.7728571, 0.7771429, 0.7757143, 0.77, 0.7714286, 0.77, 0.7714286, 0.7785714, 0.7785714, 0.7757143, 0.7785714, 0.77428573, 0.78, 0.77428573, 0.78, 0.7785714, 0.7814286, 0.77428573, 0.77428573, 0.7814286, 0.7785714, 0.78, 0.78, 0.7814286, 0.7828571, 0.78, 0.77428573, 0.7814286, 0.78, 0.78, 0.7814286, 0.7828571, 0.7814286, 0.7828571, 0.7771429, 0.7828571, 0.7828571]"
val_loss,"[0.6986234605312347, 0.6951155090332031, 0.692586307922999, 0.6908464900652568, 0.6893470176060994, 0.6880526165167491, 0.6868540374437968, 0.685929061571757, 0.685008407831192, 0.6841059021155039, 0.6830384016036988, 0.6820506676038106, 0.6809851294755935, 0.6798435115814209, 0.6787040470043818, 0.6775183405478795, 0.676340920329094, 0.6749069174130757, 0.6735828181107839, 0.6720856575171152, 0.6704689711332321, 0.6687900366385778, 0.6670110187927882, 0.6651658236980438, 0.6632474958896637, 0.6613079776366552, 0.6592217397689819, 0.6571273364623388, 0.6550271266698837, 0.6527581497033437, 0.6505778340498606, 0.648361731171608, 0.646072641213735, 0.6439121679464976, 0.6416454980770747, 0.6392951633532842, 0.6371575164794921, 0.6349223246177037, 0.632624761859576, 0.6303097177545229, 0.6280632258454959, 0.6258446515599887, 0.6235501600305239, 0.621128972073396, 0.6188150495290756, 0.6163173102339109, 0.6136522407333056, 0.6109606002767881, 0.6085178262988726, 0.6054659307003021, 0.6025590225060781, 0.5992615373929342, 0.5963168958822886, 0.5928098075588544, 0.5899260059992473, 0.5882039853930473, 0.5861848961313566, 0.5838188757499059, 0.5813581209381421, 0.5796625376741091, 0.5778898850083352, 0.5749493109186491, 0.5730070765813192, 0.5717801421880722, 0.5703293305635452, 0.5686694654325645, 0.5674390731751919, 0.5660641687611739, 0.5639588234821955, 0.5640573537349701, 0.562030425320069, 0.5609719443817933, 0.5597060465812683, 0.5572439812620481, 0.5568369975189368, 0.5559261863430341, 0.5550917802751064, 0.554618598719438, 0.5536634310583274, 0.5538201461732387, 0.5524612255394459, 0.5506999195118745, 0.5503634693970283, 0.548089304069678, 0.5487453196197748, 0.5490989343076944, 0.5477862720936537, 0.5496370586752891, 0.5476180999726057, 0.5458308546741804, 0.5453650999814272, 0.5448423340916634, 0.5446859336892764, 0.5457329868276914, 0.5439467553794384, 0.5452223738282919, 0.5459995026389758, 0.5422927262385686, 0.5437467726816734, 0.5428355047603448, 0.5418193657199541, 0.5426998897641897, 0.540500071917971, 0.5421209845195214, 0.5401769730945428, 0.5410986765722434, 0.5397615093241135, 0.539287933645149, 0.5444023466855288, 0.5397801640133063, 0.5362848643958569, 0.5384244861702124, 0.5375745256990194, 0.5397321689873934, 0.5396134067699313, 0.5396161429708203, 0.5375372363502781, 0.5355929242695371, 0.5391404551143447, 0.5407999336098631, 0.5402473149945338, 0.5389924751470486, 0.5367354325453441, 0.5371588723485669, 0.5356099737932285, 0.5392234776541591, 0.539107654777666, 0.5371570562322935]"
val_acc,"[0.50666666, 0.48666668, 0.48666668, 0.50666666, 0.5133333, 0.52, 0.52666664, 0.54, 0.56, 0.56666666, 0.56666666, 0.58666664, 0.58666664, 0.56666666, 0.58, 0.6066667, 0.61333334, 0.61333334, 0.61333334, 0.62666667, 0.62666667, 0.62666667, 0.62666667, 0.62666667, 0.61333334, 0.6, 0.6066667, 0.61333334, 0.6066667, 0.6, 0.6066667, 0.61333334, 0.61333334, 0.62, 0.62, 0.62, 0.6333333, 0.6333333, 0.6333333, 0.6333333, 0.6333333, 0.6333333, 0.6333333, 0.6333333, 0.64, 0.64, 0.6333333, 0.6333333, 0.6333333, 0.64, 0.64666665, 0.64, 0.6533333, 0.6533333, 0.64, 0.64666665, 0.64666665, 0.64666665, 0.64666665, 0.64666665, 0.6533333, 0.6533333, 0.64666665, 0.66, 0.6666667, 0.6666667, 0.67333335, 0.67333335, 0.67333335, 0.68666667, 0.68, 0.68666667, 0.68, 0.6933333, 0.68666667, 0.68666667, 0.6933333, 0.68666667, 0.68666667, 0.6933333, 0.6933333, 0.7133333, 0.72, 0.7266667, 0.7266667, 0.72, 0.7266667, 0.6933333, 0.7266667, 0.7266667, 0.7266667, 0.74666667, 0.7266667, 0.7133333, 0.74, 0.72, 0.7, 0.74, 0.72, 0.74, 0.74, 0.73333335, 0.74, 0.73333335, 0.74, 0.74, 0.74, 0.74, 0.72, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74666667, 0.74, 0.74, 0.75333333, 0.74666667, 0.74666667, 0.75333333, 0.75333333, 0.75333333, 0.75333333, 0.74666667, 0.74666667, 0.75333333]"
